,PC1,PC2,cluster,label,cluster_name
256,0.11096286569453509,2.0936731618342685,5,raw,Burnt & Earthy
257,0.20309981478543152,-0.2623077875020136,5,tangerine,Burnt & Earthy
258,-4.192714693355884,-0.9868768928838372,7,fecal,Odorless & Sulfurous
259,2.3411701597401056,1.7420136690309445,0,kiwi,Nutty & Dairy
260,3.2409993354746125,1.590800413160662,6,apple skin,Fruity & Tropical
261,0.6036207489526721,1.9302212202887636,0,acrylate,Nutty & Dairy
262,-1.2453520160446694,-2.0147414191136543,2,labdanum,Smoky & Woody
263,-4.024255630560953,1.0692108215212575,1,peanut roasted peanut,Savory & Meaty
264,2.8153241608985993,1.2156696353997745,6,papaya,Fruity & Tropical
265,1.9822265898063278,-0.6627608576118406,8,clover,Minty & Floral
266,-0.08040327987107647,-2.135029801135295,4,cologne,Camphoraceous & Medicinal
267,1.2550585772379983,-1.448648799917985,4,honeysuckle,Camphoraceous & Medicinal
268,-1.7434243040696265,-2.524673242427038,2,thyme,Smoky & Woody
269,-2.3757443287748647,-2.091753694769456,2,cassia,Smoky & Woody
270,-1.3298217891911663,0.42808041182619716,5,sugar burnt sugar,Burnt & Earthy
271,-2.7411205613374,-1.435851177307521,2,guaiacol,Smoky & Woody
272,1.9374015939078992,-1.0446592059858502,8,seaweed,Minty & Floral
273,-5.933545198125838,-0.33441739975532186,7,ammonia,Odorless & Sulfurous
274,-1.7021624635533887,0.17090643429759617,5,sugar brown sugar,Burnt & Earthy
275,2.05857035934552,-1.5015792883904382,8,myrrh,Minty & Floral
276,-1.0568081785492078,-2.321553229570828,2,cedarwood,Smoky & Woody
277,1.4753654041811972,-0.19290229340156992,8,peely,Minty & Floral
278,1.3918620208936767,-0.25062474684653385,8,wet,Minty & Floral
279,0.12549303433550998,0.673277972054649,5,cilantro,Burnt & Earthy
280,2.129368581617591,-0.20302501733943257,8,orange peel,Minty & Floral
281,-2.838784982045425,0.8342266176407853,9,goaty,Roasted & Sulfurous
282,-6.311098919183461,-0.42872906692016854,7,sulfury,Odorless & Sulfurous
283,-0.19407214045195068,2.2895126307559632,5,catty,Burnt & Earthy
284,2.676078487428549,0.752707330507097,6,watermelon,Fruity & Tropical
285,-3.401969957041968,-1.3510723653071688,2,castoreum,Smoky & Woody
286,-1.6566217982343958,-2.1706645308919326,2,woody old wood,Smoky & Woody
287,3.5184194281717214,0.42745325765732206,3,tart,Fruity & Floral
288,-1.721234033840951,1.4879937283906828,9,chicken fat,Roasted & Sulfurous
289,-3.9086983631859242,-1.4664071639430925,7,civet,Odorless & Sulfurous
290,-1.805474284868217,0.6598768513988643,9,flower,Roasted & Sulfurous
291,0.5475616868950189,0.9749931645746012,0,moldy,Nutty & Dairy
292,-1.4245723272803616,1.8663175347105412,9,cereal,Roasted & Sulfurous
293,2.3351651624710192,0.6760856432791242,0,bubble gum,Nutty & Dairy
294,2.3304662185135516,-0.7102370090965272,8,costus,Minty & Floral
295,0.6048436468852164,-0.17611622500679835,4,soft,Camphoraceous & Medicinal
296,2.0058177063353515,0.9582530154503326,0,watercress,Nutty & Dairy
297,-0.18743482334880615,2.3265781222068798,5,wasabi,Burnt & Earthy
298,1.8815188189071699,-0.124930161763552,8,raisin,Minty & Floral
299,-1.3142222952178984,-0.025620969982587914,5,cotton candy,Burnt & Earthy
300,-1.1299529291572505,-0.7439128427119014,2,custard,Smoky & Woody
301,1.0525574829968432,1.5124136413908824,0,tomato leaf,Nutty & Dairy
302,-0.6451714100638296,-1.3524481155887151,4,storax,Camphoraceous & Medicinal
303,1.1378399998110218,1.1110493591338437,0,blackberry,Nutty & Dairy
304,1.6985472197203397,-0.8731861086396439,8,saffron,Minty & Floral
305,1.4919611774175807,0.9613318336442557,0,fruit overripe fruit,Nutty & Dairy
306,0.5752311056874856,1.3128527202472982,0,honeydew,Nutty & Dairy
307,-2.149514134937261,-1.90742993886942,2,spice,Smoky & Woody
308,-4.872846811585346,1.4365815356172182,1,pork,Savory & Meaty
309,-1.2549381397543649,-2.421004642973649,2,sawdust,Smoky & Woody
310,1.1599516166360284,0.9535948730513031,0,cantaloupe,Nutty & Dairy
311,1.561777382394636,-0.6442526668461936,8,cranberry,Minty & Floral
312,-2.808948882219604,1.784830412256779,9,seafood,Roasted & Sulfurous
313,-1.217887774960283,-1.5448982586053197,2,acacia,Smoky & Woody
314,-0.1707632766486954,-0.5509149392588227,4,cherry maraschino cherry,Camphoraceous & Medicinal
315,0.9172798572742245,-2.149382533012517,4,nutmeg,Camphoraceous & Medicinal
316,0.31799463648622744,-1.2538735267816021,4,seashore,Camphoraceous & Medicinal
317,-5.631318649317124,1.2640499377142302,1,lamb,Savory & Meaty
318,-3.46288992220892,0.9954864117275505,9,barley roasted barley,Roasted & Sulfurous
319,0.17052263019102776,-0.3186222478245447,4,root beer,Camphoraceous & Medicinal
320,0.5733721103548368,-2.398492915048814,4,cypress,Camphoraceous & Medicinal
321,-0.9752814741080862,-1.8685291716343593,2,sassafrass,Smoky & Woody
322,-0.41113438633265,0.27704512732838177,5,coriander,Burnt & Earthy
323,-0.8180996812674669,0.7077666307346671,5,pea green pea,Burnt & Earthy
324,0.36466998270585727,0.19112636128232358,5,bean green bean,Burnt & Earthy
325,-0.5157127696682464,-1.2999812061229798,4,opoponax,Camphoraceous & Medicinal
326,-0.2456372229931386,-1.1052030575250151,4,dewy,Camphoraceous & Medicinal
327,-2.597778456528427,1.0812924301964166,9,truffle,Roasted & Sulfurous
328,-0.9298492750329708,-0.69769651447018,2,sage,Smoky & Woody
329,-3.6784776197146845,0.9337183542924609,1,potato raw potato,Savory & Meaty
330,0.48159458269639327,-0.8555158529827369,4,fresh outdoors,Camphoraceous & Medicinal
331,-5.970628223038997,-1.029364915457088,7,almost odorless,Odorless & Sulfurous
332,-1.653316592837109,0.01726615312513551,5,fenugreek,Burnt & Earthy
333,-3.59490780729529,1.6380846658504795,9,potato baked potato,Roasted & Sulfurous
334,-0.5156191490462708,-2.1154433689829246,4,ginger,Camphoraceous & Medicinal
335,1.19932971400076,-0.9774653747681574,8,carrot,Minty & Floral
336,-0.5483048638550038,0.6273388132253029,5,rue,Burnt & Earthy
337,-2.7353440422643662,-0.5445236400518829,2,lovage,Smoky & Woody
338,-1.3593571329182368,-0.6047213170578482,2,acorn,Smoky & Woody
339,-3.490569143962287,2.1118831839819854,9,scallion,Roasted & Sulfurous
340,2.0254678879928463,0.7403741555293419,0,fleshy,Nutty & Dairy
341,0.1609456318578556,-0.9772171011431727,4,parsley,Camphoraceous & Medicinal
342,-1.7106109065312913,0.48022652266201027,5,citrus peel,Burnt & Earthy
343,0.984587043515794,0.8592261483873038,0,painty,Nutty & Dairy
344,0.5154283580134752,0.864838730626827,0,guava,Nutty & Dairy
345,1.868732414075277,-1.5292078605989772,8,cardamom,Minty & Floral
346,2.4873441622851153,-0.13385068443934395,8,strong,Minty & Floral
347,-2.111465562708368,-1.0093420480115722,2,dill,Smoky & Woody
348,2.494016418413405,-0.4076779731518198,8,lemongrass,Minty & Floral
349,-4.396360719916038,0.524583511710419,1,mutton,Savory & Meaty
350,-2.8629958156122393,0.24493175120445596,9,acetone,Roasted & Sulfurous
351,0.10779744704005022,-1.2019259785223835,4,citronella,Camphoraceous & Medicinal
352,2.131375964774338,1.2487980965611274,0,grape skin,Nutty & Dairy
353,-4.733097355483772,1.805500440187122,1,beefy roasted beefy,Savory & Meaty
354,0.9952609875466565,-1.290522308312763,4,lemon peel,Camphoraceous & Medicinal
355,-3.744802112222155,1.5114601896607451,1,skunk,Savory & Meaty
356,1.7620885521798757,0.7492970785227963,0,juicy fruit,Nutty & Dairy
357,1.0272564513651916,0.9090838316178882,0,baked,Nutty & Dairy
358,2.726133166333219,1.0128871482747877,6,gooseberry,Fruity & Tropical
359,1.3255344151855573,0.01038587836425062,0,reseda,Nutty & Dairy
360,2.645317305753859,-0.5739867982770062,8,rose tea rose,Minty & Floral
361,-0.20379443166534456,-0.5203963248526028,4,sweet pea,Camphoraceous & Medicinal
362,3.249467104279079,0.5616186887333903,6,fig,Fruity & Tropical
363,-1.0297846036686307,-0.08760776028916445,5,bread baked,Burnt & Earthy
364,-3.3444921750673564,1.392827161021191,9,soup,Roasted & Sulfurous
365,-4.454786772578869,1.8227880141971515,1,leek,Savory & Meaty
366,0.44750904985324785,-0.1313321167270699,5,tagette,Burnt & Earthy
367,-1.9912998668488664,-1.4566406116948907,2,licorice black licorice,Smoky & Woody
368,-6.185537610908854,-0.8391670383003731,7,fish,Odorless & Sulfurous
369,-1.7930049588643566,1.7280731135169405,9,durian,Roasted & Sulfurous
370,1.2017903797324425,1.8375779105227465,0,pear skin,Nutty & Dairy
371,1.6420910541918647,0.23539835543068716,0,cashew,Nutty & Dairy
372,1.617422349930411,1.511141088838652,0,pulpy,Nutty & Dairy
373,-0.7161849484353173,-1.888551262252661,4,autumn,Camphoraceous & Medicinal
374,-5.584732731127864,-0.7222163510163309,7,gasoline,Odorless & Sulfurous
375,0.9307257124427103,1.1932342468286616,0,banana ripe banana,Nutty & Dairy
376,-1.5435298713496728,-1.5561270250040462,2,cananga,Smoky & Woody
377,-5.738002726364374,-1.1209476310269502,7,cool,Odorless & Sulfurous
378,-2.0838518795890337,1.415630874028182,9,buttermilk,Roasted & Sulfurous
379,-1.7695315194404744,-2.208456783941513,2,allspice,Smoky & Woody
380,-4.604586019807644,0.14157826274593363,1,vinegar,Savory & Meaty
381,-4.663252221742209,0.42852435109443493,1,grain toasted grain,Savory & Meaty
382,-1.1848004243307386,-0.13636170881407117,5,algae,Burnt & Earthy
383,-1.1264127685954037,-0.7656685997839925,2,grapefruit peel,Smoky & Woody
384,-1.8625892189716051,-0.40154400172029076,2,gourmand,Smoky & Woody
385,-0.9474576464925435,0.37130335655064367,5,butterscotch,Burnt & Earthy
386,0.7069358427687286,-1.767035374793187,4,guaiacwood,Camphoraceous & Medicinal
387,0.572916433280523,-0.35454981227536414,4,petroleum,Camphoraceous & Medicinal
388,-5.520794973752514,0.4613590368754759,1,almond roasted almond,Savory & Meaty
389,0.7078487209505835,1.0581617525603126,0,chicken coup,Nutty & Dairy
390,2.645087664231386,1.6141017620015938,6,banana peel,Fruity & Tropical
391,-1.7461515894906616,-1.8704284962875188,2,verbena,Smoky & Woody
392,-3.2776847227920727,-1.6255854338100284,2,nitromusk,Smoky & Woody
393,-5.814570652420898,1.8024763604056837,1,grilled,Savory & Meaty
394,-1.87218215572579,-1.4577591134815715,2,ham,Smoky & Woody
395,-1.1586481726460554,-1.4944259745087984,2,forest,Smoky & Woody
396,-1.7018555103834194,0.12243830473728341,5,citrus rind,Burnt & Earthy
397,-2.1875221556205884,0.6869444149882425,9,molasses,Roasted & Sulfurous
398,-0.17234338267539254,-1.034637389687932,4,valerian root,Camphoraceous & Medicinal
399,-4.539345491142468,1.0234156602792124,1,shellfish,Savory & Meaty
400,-1.6509214934407381,-2.277078729780949,2,blossom,Smoky & Woody
401,-1.0484818934069056,1.282665724108126,5,asparagus,Burnt & Earthy
402,0.8164414042353739,-1.8409711216127005,4,deep,Camphoraceous & Medicinal
403,-2.3236152708227675,-2.1035869130119798,2,paper,Smoky & Woody
404,2.132194223129927,0.3247194508640757,0,fruit,Nutty & Dairy
405,-0.028815054918009935,1.9547289037470366,5,lettuce,Burnt & Earthy
406,-3.771077757093977,1.3433172935762878,1,potato chip,Savory & Meaty
407,-2.931988636357709,0.2678813260317589,9,powerful,Roasted & Sulfurous
408,-2.809891366229622,0.9491786210309243,9,cider,Roasted & Sulfurous
409,3.759767326270698,-0.8367287223510113,3,beeswax,Fruity & Floral
410,-0.40156207296025825,-1.6805642443742883,4,tarragon,Camphoraceous & Medicinal
411,-0.08033675595033707,0.48763724600971226,5,hay new mown hay,Burnt & Earthy
412,-3.9189879893223574,0.49676581382849955,1,bread crust,Savory & Meaty
413,-3.2409646498283027,-2.2600417284265117,2,mahogany,Smoky & Woody
414,-3.3060539810200678,1.3600700797426364,9,lard,Roasted & Sulfurous
415,-1.7225385066041206,0.24462255407393627,5,pumpkin,Burnt & Earthy
416,-0.9757609401788603,-1.5101940837497934,2,pepper black pepper,Smoky & Woody
417,-0.04200207338595707,-1.2185264815903698,4,tea green tea,Camphoraceous & Medicinal
418,-5.644766285756901,0.04483475226124909,7,shrimp,Odorless & Sulfurous
419,-4.849388403894869,1.155424076148468,1,liver,Savory & Meaty
420,-6.209935190938822,-0.6041161939069309,7,slight,Odorless & Sulfurous
421,-6.071635615322994,-0.8260860565109213,7,oil,Odorless & Sulfurous
422,-5.867082406014802,-1.0090988349616405,7,menthol,Odorless & Sulfurous
423,-3.891437169528283,0.5616990060293979,1,grain,Savory & Meaty
424,1.5098735359375852,-0.02503469098138785,0,apple cooked apple,Nutty & Dairy
425,-3.8220973042438016,0.6256659846863053,1,broccoli,Savory & Meaty
426,1.2932688582543808,-0.14983311592748952,8,linden flower,Minty & Floral
427,-3.0477250939809752,-1.6572169318423045,2,rich,Smoky & Woody
428,-2.646119137553844,-0.8807231620767193,2,graham cracker,Smoky & Woody
429,-1.7231587865785687,0.559177197218025,5,cookie,Burnt & Earthy
430,1.8039597233153721,0.8841816482674172,0,prune,Nutty & Dairy
431,-4.120903529354956,-0.8199024564069844,7,heavy,Odorless & Sulfurous
432,-5.556645405205537,0.3685430515745828,1,taco,Savory & Meaty
433,-4.528698111719969,0.9011220202410252,1,nut flesh,Savory & Meaty
434,-5.30771973021392,1.319645364566273,1,beef juice,Savory & Meaty
435,-4.331432929780226,2.0223993575644243,1,clam,Savory & Meaty
436,-0.506459233877578,-1.459600248042846,4,rose dried rose,Camphoraceous & Medicinal
437,-6.361701458541044,-0.7874574774363117,7,metal,Odorless & Sulfurous
438,-4.907485366673189,0.8188200594532982,1,peanut butter,Savory & Meaty
439,2.4255702123040095,-1.484081534574128,8,freesia,Minty & Floral
440,2.2113339605230578,0.6697833771842805,0,hairy,Nutty & Dairy
441,-2.0651087661012677,-1.857512602637394,2,juniper,Smoky & Woody
442,1.0643931173897436,-1.4161217518778628,4,woody burnt wood,Camphoraceous & Medicinal
443,-4.139794198169748,-1.6874775508800037,7,bread rye bread,Odorless & Sulfurous
444,-4.003134840218667,-2.577495563107748,7,agarwood,Odorless & Sulfurous
445,-5.07224244131416,-1.1324977341816957,7,orange bitter orange,Odorless & Sulfurous
446,-2.165098337258508,-0.7505302566392738,2,elderflower,Smoky & Woody
447,-0.017050449077539914,-0.26517695910886585,5,methyl,Burnt & Earthy
448,-3.830353540955575,0.17614885688752932,1,astringent,Savory & Meaty
449,-1.2236485449315535,1.3474357196120044,5,salty,Burnt & Earthy
450,-0.11909318540102182,1.5365121841282225,5,plum skin,Burnt & Earthy
451,-5.913685125171147,-0.8241424716021363,7,lactone,Odorless & Sulfurous
452,-6.140782693069822,0.6013617681084251,1,bouillon,Savory & Meaty
453,-1.8188689315891944,-1.323468707261716,2,coumarin,Smoky & Woody
454,-2.8691880037108524,-0.9867962975541228,2,pleasant,Smoky & Woody
455,-5.573393870028642,0.8996322117442777,1,bloody,Savory & Meaty
456,0.9501137407914785,0.9272816944766429,0,cucumber skin,Nutty & Dairy
457,-4.845464840424901,-1.2102163647593078,7,hydrocarbon,Odorless & Sulfurous
458,-4.852743976880704,-1.5234236470213685,7,cistus,Odorless & Sulfurous
459,-0.5549407821536388,1.0791072124011072,5,musky,Burnt & Earthy
460,-5.7300310102364485,-0.7115089283205185,7,citral,Odorless & Sulfurous
461,-5.426691955181017,-1.3130100235321107,7,urine,Odorless & Sulfurous
462,-3.7103122985339962,-0.036697223796183016,1,wild,Savory & Meaty
463,-0.7184502514591264,0.9390482680621104,5,tequila,Burnt & Earthy
464,-3.069240945383416,0.08873916911722653,9,thujone,Roasted & Sulfurous
465,-4.678594647097485,-1.8572809330867328,7,spruce,Odorless & Sulfurous
466,-4.834709176197916,0.2472791217173329,1,caprylic,Savory & Meaty
467,-2.173264554711051,-2.626725430571296,2,terpene,Smoky & Woody
468,-4.390462033294224,-0.9012318478142988,7,cotton,Odorless & Sulfurous
469,-3.3485211272130044,-1.5124534764154183,2,linalool,Smoky & Woody
470,-6.343310332520324,-0.810022586662404,7,lily-of-the-valley,Odorless & Sulfurous
471,-6.317398153922966,-0.7686110136307752,7,rotten,Odorless & Sulfurous
472,-1.2433217611629048,-0.08310405551210916,5,marzipan,Burnt & Earthy
473,-3.413215391452017,-0.47494457159258974,2,cheesy bleu cheese,Smoky & Woody
474,-3.789483651992166,-0.8393622844606647,7,cheesy parmesan cheese,Odorless & Sulfurous
475,-2.8656834024697706,-0.752938909621946,2,citric,Smoky & Woody
476,-0.41555964534279355,0.010515535508253885,5,leaf,Burnt & Earthy
477,-0.45022115764663795,1.1964112395726332,5,artichoke,Burnt & Earthy
478,0.1127249700619041,1.1498059818979651,5,quince,Burnt & Earthy
479,-2.819897877189953,-1.3335197677352981,2,chocolate dark chocolate,Smoky & Woody
480,1.174772978550619,0.33108968847214315,0,fruit ripe fruit,Nutty & Dairy
481,-3.0790132305972855,0.6739293455784178,9,cheese,Roasted & Sulfurous
482,0.071865981563089,0.7065305522934285,5,loganberry,Burnt & Earthy
483,0.10888123844056889,0.0921437944664506,5,lychee,Burnt & Earthy
484,1.318000754923312,0.37340716654810174,0,watermelon rind,Nutty & Dairy
485,-6.366764402287426,-0.7580045783161676,7,rubber,Odorless & Sulfurous
486,0.3810275259213845,-0.1746068167458692,5,peel,Burnt & Earthy
487,-5.42245810646695,-1.268122189101611,7,amine,Odorless & Sulfurous
488,-2.3517151425425826,1.2647131909564298,9,egg nog,Roasted & Sulfurous
489,1.1159947071575482,-0.4838888253553554,8,davana,Minty & Floral
490,-4.80862542687978,-0.8628114201243443,7,nitrile,Odorless & Sulfurous
491,-3.047825793722831,0.9547851437668943,9,turnup,Roasted & Sulfurous
492,-2.6980810106473014,-0.9075441710498298,2,caramel,Smoky & Woody
493,0.26894944374986846,0.02649534063695257,5,elderberry,Burnt & Earthy
494,-4.829201871392598,0.6140904564835991,1,filbert,Savory & Meaty
495,0.11166149705402006,-1.7271573844412005,4,immortelle,Camphoraceous & Medicinal
496,-1.8009947367377557,-1.7542130946028194,2,oriental,Smoky & Woody
497,-1.2125282081070592,-1.3027162838491102,2,sappy,Smoky & Woody
498,-1.1527034727897858,-1.6887477947934255,2,sausage smoked sausage,Smoky & Woody
499,0.2075170542641594,0.40446510667075003,5,wine,Burnt & Earthy
500,0.6042728000811249,-0.9727976460989127,4,angelica,Camphoraceous & Medicinal
501,-2.8149131465870885,0.8444311337519157,9,cauliflower,Roasted & Sulfurous
502,-0.7551524978448384,0.810443603087456,5,arrack,Burnt & Earthy
503,-2.3033926107902354,0.44297245225731724,9,toffee,Roasted & Sulfurous
504,-1.462987558476911,-0.31143248316553734,2,praline,Smoky & Woody
